2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	113204	43	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	123204	31	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	133204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	143204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	153204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	163204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	173204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	3	1	syymw.net	1	abc_syymwcom_1	2655000	119760693	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	10	1	syymw.net	1	abc_syymwcom_1	76	-1	-	-	0	0	-	-
2024-12-02 17:34:08	3	1	syymw.net	1	abc_syymwcom_1	902198	120662891	离线奖励	-	0	0	-	-
2024-12-02 17:34:14	3	1	syymw.net	1	abc_syymwcom_1	376	120663267	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:16	3	1	syymw.net	1	abc_syymwcom_1	188	120663455	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:19	3	1	syymw.net	1	abc_syymwcom_1	188	120663643	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:19	5	1	syymw.net	1	abc_syymwcom_1	161203	1	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:19	5	1	syymw.net	1	abc_syymwcom_1	162203	1	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:19	5	1	syymw.net	1	abc_syymwcom_1	163203	1	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:25	12	0	abc	0	-	1	0	-	-	0	0	-	-
2024-12-02 17:34:25	12	0	all	0	-	1	0	-	-	0	0	-	-
2024-12-02 17:34:32	3	1	syymw.net	1	abc_syymwcom_1	188	120663831	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:37	3	1	syymw.net	1	abc_syymwcom_1	188	120664019	关卡杀怪奖励	-	0	0	-	-
2024-12-02 17:34:51	3	1	syymw.net	1	abc_syymwcom_1	188	120664207	关卡杀怪奖励	-	0	0	-	-
